timestamp,TP9,AF7,AF8,TP10
1732134922.071125,489.2578125,733.88671875,385.25390625,430.17578125
1732134922.071125,821.2890625,-918.45703125,-1000.0,-1000.0
1732134922.071125,-744.62890625,-500.0,-387.20703125,-411.1328125
1732134922.071125,-1000.0,984.375,-916.9921875,-957.03125
1732134922.071125,-135.25390625,-881.8359375,856.4453125,962.890625
1732134922.206125,-867.67578125,-214.84375,-717.28515625,-548.33984375
1732134922.206125,-81.0546875,-980.46875,-879.8828125,-937.5
1732134922.206125,-1000.0,531.25,673.828125,606.4453125
1732134922.206125,-224.609375,-771.97265625,-821.2890625,-799.31640625
1732134922.206125,-836.42578125,163.0859375,-34.66796875,60.546875
1732134922.206125,243.65234375,-1000.0,-1000.0,-1000.0
1732134922.206125,-1000.0,-84.9609375,20.99609375,-34.66796875
1732134922.206125,-647.94921875,-754.39453125,-758.30078125,-757.8125
1732134922.206125,-986.81640625,351.07421875,196.77734375,199.70703125
1732134922.206125,456.0546875,-1000.0,-1000.0,-1000.0
1732134922.206125,-1000.0,-284.1796875,-278.3203125,-277.34375
1732134922.206125,-1000.0,-876.46484375,-814.453125,-827.1484375
1732134922.206125,-867.67578125,-214.84375,-717.28515625,-548.33984375
1732134922.206125,-81.0546875,-980.46875,-879.8828125,-937.5
1732134922.206125,-1000.0,531.25,673.828125,606.4453125
1732134922.206125,-224.609375,-771.97265625,-821.2890625,-799.31640625
1732134922.206125,-836.42578125,163.0859375,-34.66796875,60.546875
1732134922.206125,243.65234375,-1000.0,-1000.0,-1000.0
1732134922.206125,-1000.0,-84.9609375,20.99609375,-34.66796875
1732134922.206125,-647.94921875,-754.39453125,-758.30078125,-757.8125
1732134922.206125,-986.81640625,351.07421875,196.77734375,199.70703125
1732134922.206125,456.0546875,-1000.0,-1000.0,-1000.0
1732134922.206125,-1000.0,-284.1796875,-278.3203125,-277.34375
1732134922.206125,-1000.0,-876.46484375,-814.453125,-827.1484375
1732134922.206125,-839.84375,152.83203125,-103.02734375,29.78515625
1732134922.206125,244.62890625,-1000.0,-1000.0,-1000.0
1732134922.206125,-1000.0,31.73828125,181.640625,155.76171875
1732134922.206125,-552.734375,-736.328125,-750.0,-740.234375
1732134922.206125,-932.12890625,287.59765625,184.5703125,182.12890625
1732134922.206125,299.31640625,-1000.0,-1000.0,-1000.0
1732134922.206125,-1000.0,-284.66796875,-277.83203125,-279.296875
1732134922.206125,-1000.0,-853.02734375,-801.7578125,-811.5234375
1732134922.206125,485.3515625,757.32421875,424.31640625,520.01953125
1732134922.206125,820.80078125,-891.11328125,-1000.0,-1000.0
1732134922.206125,-741.69921875,-494.62890625,-317.87109375,-368.1640625
1732134922.206125,-1000.0,978.515625,-910.15625,-962.40234375
1732134922.206125,281.25,852.05078125,522.94921875,612.79296875
1732134922.206125,952.1484375,-764.6484375,-1000.0,-1000.0
1732134922.206125,-574.70703125,-554.6875,-433.10546875,-491.2109375
1732134922.206125,-1000.0,957.03125,-988.76953125,989.2578125
1732134922.206125,-197.75390625,-859.86328125,-941.40625,-908.203125
1732134922.206125,-864.2578125,-95.21484375,-381.34765625,-316.89453125
1732134922.206125,35.15625,-1000.0,-944.82421875,-987.79296875
1732134922.206125,-1000.0,421.875,592.7734375,539.55078125
1732134922.206125,-333.49609375,-756.34765625,-784.66796875,-777.34375
1732134922.206125,-862.79296875,166.015625,158.69140625,162.59765625
1732134922.206125,249.0234375,-1000.0,-1000.0,-1000.0
1732134922.206125,-1000.0,-123.046875,-28.3203125,-70.3125
1732134922.206125,281.25,852.05078125,522.94921875,612.79296875
1732134922.206125,952.1484375,-764.6484375,-1000.0,-1000.0
1732134922.206125,-574.70703125,-554.6875,-433.10546875,-491.2109375
1732134922.206125,-1000.0,957.03125,-988.76953125,989.2578125
1732134922.206125,-197.75390625,-859.86328125,-941.40625,-908.203125
1732134922.206125,-864.2578125,-95.21484375,-381.34765625,-316.89453125
1732134922.206125,35.15625,-1000.0,-944.82421875,-987.79296875
1732134922.206125,-1000.0,421.875,592.7734375,539.55078125
1732134922.206125,-333.49609375,-756.34765625,-784.66796875,-777.34375
1732134922.206125,-862.79296875,166.015625,158.69140625,162.59765625
1732134922.206125,249.0234375,-1000.0,-1000.0,-1000.0
1732134922.206125,-1000.0,-123.046875,-28.3203125,-70.3125
1732134922.206125,-785.64453125,-766.6015625,-745.60546875,-750.0
1732134922.206125,859.375,454.1015625,250.0,298.33984375
1732134922.206125,548.828125,-1000.0,-1000.0,-1000.0
1732134922.206125,-979.4921875,-289.55078125,-278.80859375,-284.66796875
1732134922.206125,-1000.0,-904.78515625,-851.07421875,-851.5625
1732134922.206125,139.16015625,963.37890625,733.3984375,749.0234375
1732134922.206125,-946.2890625,-593.26171875,-918.45703125,-901.3671875
1732134922.206125,-393.06640625,-626.46484375,-508.30078125,-507.8125
1732134922.206125,-1000.0,917.48046875,981.4453125,973.14453125
1732134922.206125,-208.0078125,-835.44921875,-884.27734375,-871.09375
1732134922.206125,-850.5859375,17.08984375,-205.078125,-135.25390625
1732134922.206125,141.6015625,-1000.0,-1000.0,-1000.0
1732134922.206125,-785.64453125,-766.6015625,-745.60546875,-750.0
1732134922.206125,859.375,454.1015625,250.0,298.33984375
1732134922.206125,548.828125,-1000.0,-1000.0,-1000.0
1732134922.206125,-979.4921875,-289.55078125,-278.80859375,-284.66796875
1732134922.206125,-1000.0,-904.78515625,-851.07421875,-851.5625
1732134922.206125,139.16015625,963.37890625,733.3984375,749.0234375
1732134922.206125,-946.2890625,-593.26171875,-918.45703125,-901.3671875
1732134922.206125,-393.06640625,-626.46484375,-508.30078125,-507.8125
1732134922.206125,-1000.0,917.48046875,981.4453125,973.14453125
1732134922.206125,-208.0078125,-835.44921875,-884.27734375,-871.09375
1732134922.206125,-850.5859375,17.08984375,-205.078125,-135.25390625
1732134922.206125,141.6015625,-1000.0,-1000.0,-1000.0
1732134922.206125,-785.64453125,-766.6015625,-745.60546875,-750.0
1732134922.206125,859.375,454.1015625,250.0,298.33984375
1732134922.206125,548.828125,-1000.0,-1000.0,-1000.0
1732134922.206125,-979.4921875,-289.55078125,-278.80859375,-284.66796875
1732134922.206125,-1000.0,-904.78515625,-851.07421875,-851.5625
1732134922.206125,139.16015625,963.37890625,733.3984375,749.0234375
1732134922.206125,-946.2890625,-593.26171875,-918.45703125,-901.3671875
1732134922.206125,-393.06640625,-626.46484375,-508.30078125,-507.8125
1732134922.206125,-1000.0,917.48046875,981.4453125,973.14453125
1732134922.206125,-208.0078125,-835.44921875,-884.27734375,-871.09375
1732134922.206125,-850.5859375,17.08984375,-205.078125,-135.25390625
1732134922.206125,141.6015625,-1000.0,-1000.0,-1000.0
1732134922.355125,-1000.0,336.42578125,481.4453125,467.7734375
1732134922.355125,-442.3828125,-745.1171875,-769.53125,-766.11328125
1732134922.355125,-895.5078125,170.41015625,167.96875,169.921875
1732134922.355125,253.41796875,-1000.0,-1000.0,-1000.0
1732134922.355125,-1000.0,-190.91796875,-132.8125,-158.69140625
1732134922.355125,-908.69140625,-787.59765625,-763.671875,-769.53125
1732134922.355125,689.453125,539.0625,365.72265625,405.2734375
1732134922.355125,643.06640625,-1000.0,-1000.0,-1000.0
1732134922.355125,-929.19921875,-290.0390625,-284.66796875,-289.0625
1732134922.355125,-1000.0,-934.08203125,-879.39453125,-881.34765625
1732134922.355125,20.99609375,-941.40625,855.46875,873.53515625
1732134922.355125,-862.79296875,-407.71484375,-754.39453125,-731.93359375
1732134922.355125,-1000.0,336.42578125,481.4453125,467.7734375
1732134922.355125,-442.3828125,-745.1171875,-769.53125,-766.11328125
1732134922.355125,-895.5078125,170.41015625,167.96875,169.921875
1732134922.355125,253.41796875,-1000.0,-1000.0,-1000.0
1732134922.355125,-1000.0,-190.91796875,-132.8125,-158.69140625
1732134922.355125,-908.69140625,-787.59765625,-763.671875,-769.53125
1732134922.355125,689.453125,539.0625,365.72265625,405.2734375
1732134922.355125,643.06640625,-1000.0,-1000.0,-1000.0
1732134922.355125,-929.19921875,-290.0390625,-284.66796875,-289.0625
1732134922.355125,-1000.0,-934.08203125,-879.39453125,-881.34765625
1732134922.355125,20.99609375,-941.40625,855.46875,873.53515625
1732134922.355125,-862.79296875,-407.71484375,-754.39453125,-731.93359375
1732134922.355125,-202.1484375,-721.19140625,-634.765625,-620.1171875
1732134922.355125,-1000.0,854.00390625,916.9921875,923.828125
1732134922.355125,-219.23828125,-817.87109375,-856.93359375,-855.95703125
1732134922.355125,-839.84375,145.5078125,-68.84765625,-21.97265625
1732134922.355125,244.62890625,-1000.0,-1000.0,-1000.0
1732134922.355125,-1000.0,139.6484375,251.46484375,228.515625
1732134922.355125,-549.8046875,-730.95703125,-750.9765625,-747.55859375
1732134922.355125,-932.6171875,179.6875,181.15234375,182.12890625
1732134922.355125,256.34765625,-1000.0,-1000.0,-1000.0
1732134922.355125,-1000.0,-276.3671875,-267.08984375,-279.78515625
1732134922.355125,-1000.0,-833.0078125,-800.78125,-807.12890625
1732134922.355125,481.4453125,654.78515625,454.58984375,515.13671875
1732134922.355125,-202.1484375,-721.19140625,-634.765625,-620.1171875
1732134922.355125,-1000.0,854.00390625,916.9921875,923.828125
1732134922.355125,-219.23828125,-817.87109375,-856.93359375,-855.95703125
1732134922.355125,-839.84375,145.5078125,-68.84765625,-21.97265625
1732134922.355125,244.62890625,-1000.0,-1000.0,-1000.0
1732134922.355125,-1000.0,139.6484375,251.46484375,228.515625
1732134922.355125,-549.8046875,-730.95703125,-750.9765625,-747.55859375
1732134922.355125,-932.6171875,179.6875,181.15234375,182.12890625
1732134922.355125,256.34765625,-1000.0,-1000.0,-1000.0
1732134922.355125,-1000.0,-276.3671875,-267.08984375,-279.78515625
1732134922.355125,-1000.0,-833.0078125,-800.78125,-807.12890625
1732134922.355125,481.4453125,654.78515625,454.58984375,515.13671875
1732134922.355125,244.62890625,-1000.0,-1000.0,-1000.0
1732134922.355125,-1000.0,41.50390625,431.640625,348.6328125
1732134922.355125,-549.8046875,-735.83984375,-765.625,-752.9296875
1732134922.355125,-933.10546875,286.62109375,170.8984375,172.8515625
1732134922.355125,256.34765625,-1000.0,-1000.0,-1000.0
1732134922.355125,-1000.0,-281.73828125,-156.25,-194.3359375
1732134922.355125,-1000.0,-861.328125,-768.06640625,-784.1796875
1732134922.355125,505.37109375,793.45703125,371.58203125,502.44140625
1732134922.355125,723.6328125,-843.26171875,-1000.0,-1000.0
1732134922.355125,-860.83984375,-450.1953125,-284.1796875,-293.45703125
1732134922.355125,-1000.0,999.51171875,-880.37109375,-910.64453125
1732134922.355125,-91.796875,-871.58203125,861.81640625,982.91015625
1732134922.446125,826.66015625,-1000.0,-1000.0,-1000.0
1732134922.446125,-748.53515625,-391.11328125,-317.3828125,-295.8984375
1732134922.446125,-1000.0,-976.5625,-911.62109375,-911.62109375
1732134922.446125,-87.40234375,-896.484375,935.05859375,976.07421875
1732134922.446125,-854.98046875,-271.97265625,-600.09765625,-520.5078125
1732134922.446125,-88.37890625,-860.3515625,-822.265625,-847.16796875
1732134922.446125,-1000.0,696.2890625,750.48828125,729.98046875
1732134922.446125,-226.07421875,-793.45703125,-819.3359375,-811.03515625
1732134922.446125,-836.42578125,158.203125,36.1328125,52.734375
1732134922.446125,243.65234375,-1000.0,-1000.0,-1000.0
1732134922.446125,-1000.0,-14.16015625,55.17578125,52.734375
1732134922.446125,-644.53125,-742.1875,-747.55859375,-746.09375
1732134922.446125,826.66015625,-1000.0,-1000.0,-1000.0
1732134922.446125,-748.53515625,-391.11328125,-317.3828125,-295.8984375
1732134922.446125,-1000.0,-976.5625,-911.62109375,-911.62109375
1732134922.446125,-87.40234375,-896.484375,935.05859375,976.07421875
1732134922.446125,-854.98046875,-271.97265625,-600.09765625,-520.5078125
1732134922.446125,-88.37890625,-860.3515625,-822.265625,-847.16796875
1732134922.446125,-1000.0,696.2890625,750.48828125,729.98046875
1732134922.446125,-226.07421875,-793.45703125,-819.3359375,-811.03515625
1732134922.446125,-836.42578125,158.203125,36.1328125,52.734375
1732134922.446125,243.65234375,-1000.0,-1000.0,-1000.0
1732134922.446125,-1000.0,-14.16015625,55.17578125,52.734375
1732134922.446125,-644.53125,-742.1875,-747.55859375,-746.09375
1732134922.446125,-983.88671875,292.48046875,190.91796875,190.4296875
1732134922.446125,370.60546875,-1000.0,-1000.0,-1000.0
1732134922.446125,-1000.0,-279.296875,-278.80859375,-278.80859375
1732134922.446125,-1000.0,-868.65234375,-814.453125,-824.21875
1732134922.446125,274.4140625,813.4765625,526.3671875,610.3515625
1732134922.446125,954.58984375,-817.87109375,-1000.0,-1000.0
1732134922.446125,-574.70703125,-519.04296875,-426.26953125,-426.7578125
1732134922.446125,-1000.0,971.6796875,-975.09765625,-982.91015625
1732134922.446125,-198.2421875,-861.81640625,-969.23828125,-919.921875
1732134922.446125,-859.86328125,-125.48828125,-422.8515625,-311.5234375
1732134922.446125,29.78515625,-970.703125,-957.03125,-989.74609375
1732134922.446125,-1000.0,519.04296875,576.66015625,539.55078125
1732134922.446125,-983.88671875,292.48046875,190.91796875,190.4296875
1732134922.446125,370.60546875,-1000.0,-1000.0,-1000.0
1732134922.446125,-1000.0,-279.296875,-278.80859375,-278.80859375
1732134922.446125,-1000.0,-868.65234375,-814.453125,-824.21875
1732134922.446125,274.4140625,813.4765625,526.3671875,610.3515625
1732134922.446125,954.58984375,-817.87109375,-1000.0,-1000.0
1732134922.446125,-574.70703125,-519.04296875,-426.26953125,-426.7578125
1732134922.446125,-1000.0,971.6796875,-975.09765625,-982.91015625
1732134922.446125,-198.2421875,-861.81640625,-969.23828125,-919.921875
1732134922.446125,-859.86328125,-125.48828125,-422.8515625,-311.5234375
1732134922.446125,29.78515625,-970.703125,-957.03125,-989.74609375
1732134922.446125,-1000.0,519.04296875,576.66015625,539.55078125
1732134922.446125,-983.88671875,292.48046875,190.91796875,190.4296875
1732134922.446125,370.60546875,-1000.0,-1000.0,-1000.0
1732134922.446125,-1000.0,-279.296875,-278.80859375,-278.80859375
1732134922.446125,-1000.0,-868.65234375,-814.453125,-824.21875
1732134922.446125,274.4140625,813.4765625,526.3671875,610.3515625
1732134922.446125,954.58984375,-817.87109375,-1000.0,-1000.0
1732134922.446125,-574.70703125,-519.04296875,-426.26953125,-426.7578125
1732134922.446125,-1000.0,971.6796875,-975.09765625,-982.91015625
1732134922.446125,-198.2421875,-861.81640625,-969.23828125,-919.921875
1732134922.446125,-859.86328125,-125.48828125,-422.8515625,-311.5234375
1732134922.446125,29.78515625,-970.703125,-957.03125,-989.74609375
1732134922.446125,-1000.0,519.04296875,576.66015625,539.55078125
1732134922.446125,-249.51171875,-768.06640625,-786.62109375,-777.34375
1732134922.446125,-834.47265625,165.52734375,150.390625,162.59765625
1732134922.446125,238.28125,-1000.0,-1000.0,-1000.0
1732134922.446125,-1000.0,-119.62890625,-52.24609375,-65.91796875
1732134922.446125,-748.53515625,-762.20703125,-751.46484375,-751.46484375
1732134922.446125,906.25,400.390625,198.2421875,229.98046875
1732134922.446125,469.7265625,-1000.0,-1000.0,-1000.0
1732134922.446125,-1000.0,-284.1796875,-277.34375,-276.3671875
1732134922.446125,-1000.0,-895.99609375,-828.61328125,-846.19140625
1732134922.446125,180.17578125,921.875,613.76953125,702.63671875
1732134922.446125,944.82421875,-658.203125,-1000.0,-952.1484375
1732134922.446125,-566.89453125,-625.48828125,-523.4375,-517.08984375
1732134922.446125,-249.51171875,-768.06640625,-786.62109375,-777.34375
1732134922.446125,-834.47265625,165.52734375,150.390625,162.59765625
1732134922.446125,238.28125,-1000.0,-1000.0,-1000.0
1732134922.446125,-1000.0,-119.62890625,-52.24609375,-65.91796875
1732134922.446125,-748.53515625,-762.20703125,-751.46484375,-751.46484375
1732134922.446125,906.25,400.390625,198.2421875,229.98046875
1732134922.446125,469.7265625,-1000.0,-1000.0,-1000.0
1732134922.446125,-1000.0,-284.1796875,-277.34375,-276.3671875
1732134922.446125,-1000.0,-895.99609375,-828.61328125,-846.19140625
1732134922.446125,180.17578125,921.875,613.76953125,702.63671875
1732134922.446125,944.82421875,-658.203125,-1000.0,-952.1484375
1732134922.446125,-566.89453125,-625.48828125,-523.4375,-517.08984375
1732134922.596125,-1000.0,917.48046875,973.6328125,972.65625
1732134922.596125,-204.1015625,-840.33203125,-908.69140625,-885.7421875
1732134922.596125,-855.95703125,-2.44140625,-300.78125,-194.3359375
1732134922.596125,100.5859375,-1000.0,-1000.0,-1000.0
1732134922.596125,-1000.0,326.66015625,447.75390625,421.875
1732134922.596125,-341.30859375,-749.0234375,-771.484375,-765.625
1732134922.596125,-857.91015625,175.29296875,169.43359375,172.8515625
1732134922.596125,246.58203125,-1000.0,-1000.0,-1000.0
1732134922.596125,-1000.0,-242.67578125,-130.859375,-172.8515625
1732134922.596125,-799.31640625,-796.875,-764.16015625,-769.53125
1732134922.596125,842.28515625,509.27734375,231.93359375,311.03515625
1732134922.596125,565.4296875,-1000.0,-1000.0,-1000.0
1732134922.596125,-1000.0,917.48046875,973.6328125,972.65625
1732134922.596125,-204.1015625,-840.33203125,-908.69140625,-885.7421875
1732134922.596125,-855.95703125,-2.44140625,-300.78125,-194.3359375
1732134922.596125,100.5859375,-1000.0,-1000.0,-1000.0
1732134922.596125,-1000.0,326.66015625,447.75390625,421.875
1732134922.596125,-341.30859375,-749.0234375,-771.484375,-765.625
1732134922.596125,-857.91015625,175.29296875,169.43359375,172.8515625
1732134922.596125,246.58203125,-1000.0,-1000.0,-1000.0
1732134922.596125,-1000.0,-242.67578125,-130.859375,-172.8515625
1732134922.596125,-799.31640625,-796.875,-764.16015625,-769.53125
1732134922.596125,842.28515625,509.27734375,231.93359375,311.03515625
1732134922.596125,565.4296875,-1000.0,-1000.0,-1000.0
1732134922.596125,-1000.0,917.48046875,973.6328125,972.65625
1732134922.596125,-204.1015625,-840.33203125,-908.69140625,-885.7421875
1732134922.596125,-855.95703125,-2.44140625,-300.78125,-194.3359375
1732134922.596125,100.5859375,-1000.0,-1000.0,-1000.0
1732134922.596125,-1000.0,326.66015625,447.75390625,421.875
1732134922.596125,-341.30859375,-749.0234375,-771.484375,-765.625
1732134922.596125,-857.91015625,175.29296875,169.43359375,172.8515625
1732134922.596125,246.58203125,-1000.0,-1000.0,-1000.0
1732134922.596125,-1000.0,-242.67578125,-130.859375,-172.8515625
1732134922.596125,-799.31640625,-796.875,-764.16015625,-769.53125
1732134922.596125,842.28515625,509.27734375,231.93359375,311.03515625
1732134922.596125,565.4296875,-1000.0,-1000.0,-1000.0
1732134922.596125,-958.0078125,-283.69140625,-276.3671875,-278.3203125
1732134922.596125,-1000.0,-930.17578125,-840.8203125,-867.67578125
1732134922.596125,50.78125,-960.44921875,669.921875,798.33984375
1732134922.596125,-958.984375,-443.84765625,-983.3984375,-833.0078125
1732134922.596125,-383.7890625,-724.609375,-573.2421875,-607.91015625
1732134922.596125,-1000.0,853.02734375,945.80078125,923.828125
1732134922.596125,-206.54296875,-820.3125,-888.18359375,-854.4921875
1732134922.596125,-850.5859375,134.765625,-221.6796875,-88.8671875
1732134922.596125,141.6015625,-1000.0,-1000.0,-1000.0
1732134922.596125,-1000.0,127.9296875,362.3046875,349.12109375
1732134922.596125,-442.3828125,-732.91015625,-761.23046875,-754.39453125
1732134922.596125,-895.5078125,181.15234375,173.33984375,174.8046875
1732134922.596125,-958.0078125,-283.69140625,-276.3671875,-278.3203125
1732134922.596125,-1000.0,-930.17578125,-840.8203125,-867.67578125
1732134922.596125,50.78125,-960.44921875,669.921875,798.33984375
1732134922.596125,-958.984375,-443.84765625,-983.3984375,-833.0078125
1732134922.596125,-383.7890625,-724.609375,-573.2421875,-607.91015625
1732134922.596125,-1000.0,853.02734375,945.80078125,923.828125
1732134922.596125,-206.54296875,-820.3125,-888.18359375,-854.4921875
1732134922.596125,-850.5859375,134.765625,-221.6796875,-88.8671875
1732134922.596125,141.6015625,-1000.0,-1000.0,-1000.0
1732134922.596125,-1000.0,127.9296875,362.3046875,349.12109375
1732134922.596125,-442.3828125,-732.91015625,-761.23046875,-754.39453125
1732134922.596125,-895.5078125,181.15234375,173.33984375,174.8046875
1732134922.596125,252.9296875,-1000.0,-1000.0,-1000.0
1732134922.596125,-1000.0,-279.296875,-175.29296875,-215.8203125
1732134922.596125,-908.203125,-822.265625,-770.5078125,-783.203125
1732134922.596125,685.546875,608.3984375,311.03515625,412.59765625
1732134922.596125,673.33984375,-1000.0,-1000.0,-1000.0
1732134922.596125,-904.78515625,-377.9296875,-279.78515625,-283.203125
1732134922.596125,-1000.0,-973.14453125,-865.234375,-894.53125
1732134922.596125,-7.8125,-904.296875,781.25,909.66796875
1732134922.596125,-869.140625,-296.38671875,-846.19140625,-666.015625
1732134922.596125,-198.2421875,-862.3046875,-671.875,-710.9375
1732134922.596125,-1000.0,697.265625,891.6015625,864.2578125
1732134922.596125,-218.75,-791.50390625,-862.79296875,-834.47265625
1732134922.596125,252.9296875,-1000.0,-1000.0,-1000.0
1732134922.596125,-1000.0,-279.296875,-175.29296875,-215.8203125
1732134922.596125,-908.203125,-822.265625,-770.5078125,-783.203125
1732134922.596125,685.546875,608.3984375,311.03515625,412.59765625
1732134922.596125,673.33984375,-1000.0,-1000.0,-1000.0
1732134922.596125,-904.78515625,-377.9296875,-279.78515625,-283.203125
1732134922.596125,-1000.0,-973.14453125,-865.234375,-894.53125
1732134922.596125,-7.8125,-904.296875,781.25,909.66796875
1732134922.596125,-869.140625,-296.38671875,-846.19140625,-666.015625
1732134922.596125,-198.2421875,-862.3046875,-671.875,-710.9375
1732134922.596125,-1000.0,697.265625,891.6015625,864.2578125
1732134922.596125,-218.75,-791.50390625,-862.79296875,-834.47265625
1732134922.776125,-168.45703125,-869.140625,919.921875,-947.265625
